reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
3df88a71-dc7f-4e22-99f3-018ed62e08aa,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"7WIHDY simbiosis mutualisme yux, sama sama menguntungkan deh pokoknya, kalo mau login pake kode 7WIHDY yak, biar sama sama dapet vochernya:)",5,0,1.14.0,2019-01-23 21:27:42,,,1.14.0
383f5fad-0909-49bd-8ce3-0658d1daccdc,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"dear tixId, seandainya ada fitur reminder untuk film yg akan datang .. gonna loves it moreeee",4,0,1.13.0,2019-01-04 15:56:44,,,1.13.0
1fb5da9c-a85e-466e-9837-d82edbfdb036,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,menjadi lebih mudah dalam pembelian tiket tidak perlu ngantri,5,0,,2020-02-13 08:27:31,"Hi TIX Hunter, terima kasih atas detail review yang diberikan. Semoga TIX ID bisa menjadi pilihan utama untuk pembelian tiket nonton di jaringan bioskop kesayangan Anda. Jika Anda memiliki pertanyaan lainnya, mohon berkenan untuk menghubungi Customer Service kami melalui telepon ke 1500849 atau email help@tix.id. Terima kasih/Ubay",2020-02-13 08:45:02,
9b5adb9b-1cb2-4ed8-a2d1-43048771b5aa,muhamadaliffpratama XII A2,https://play-lh.googleusercontent.com/a-/ALV-UjXIZMIpxGhSZnu1KsamGsVH3et_Xd2_JJV_t72Doihu4GKmUEjrAQ,"Rekomendasi, adain fitur chat dong, jadi supaya lebih gampang kalo mau tanya-tanya",2,0,1.26.1,2021-12-14 23:01:43,"Hi TIX Hunter, terima kasih atas review & saran yang diberikan. tentunya akan menjadi pertimbangan kami kedepannya. Semoga TIX ID bisa menjadi pilihan utama untuk pembelian tiket nonton di bioskop kesayangan Anda. Jika Anda memiliki pertanyaan lainnya, mohon berkenan untuk menghubung kami melalui email di help@tix.id. Terima kasih/ Bella",2021-12-15 06:48:44,1.26.1
e266792c-0f4f-4df2-9301-e07d7f848962,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Apl TIK ID kok minta di update terus. fitur gitu gitu doang.,1,5,1.11.0,2018-12-17 05:15:04,,,1.11.0
3cc824d7-72d3-488c-97c3-3cf8f589c666,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,tingkatkan pelayanan dan fasilitas yang keren,5,0,1.16.0,2019-04-22 17:23:26,"Hi TIX Hunter, terima kasih atas review yang diberikan. Semoga TIX ID bisa menjadi pilihan utama Kakak untuk membeli tiket nonton di jaringan bioskop Cinema XXI. Jika Kakak memiliki pertanyaan lainnya, dapat menghubungi Customer Support melalui telepon ke 1500849 atau email help@tix.id ya. Terima kasih. -AR-",2019-04-24 10:05:50,1.16.0
241ce509-7f76-4596-b7ff-9341794545f4,Ahmad Faisal,https://play-lh.googleusercontent.com/a-/ALV-UjXdva3PmJmTqgOh7aQWbq4CPaQbXcnZacnIS8PFAu4lmmLGcaJO,"Kenapa bioskop di daerah saya tidak muncul aneh banget, ngebug atau gimana?",1,1,3.2.1,2023-09-24 17:58:43,"Hi TIX Hunter, untuk jadwal setiap harinya kami tidak dapat mengetahuinya, karena jadwal yang ada pada aplikasi kami adalah jadwal yang dimunculkan oleh pihak bioskop. Jika pihak bioskop belum memunculkan jadwal, maka tidak ada jadwal yang akan muncul di TIX ID. Terima kasih/Bagas",2023-09-25 02:18:17,3.2.1
16e936cc-d794-4355-82c9-4004b9ee2c99,Rizki milki Mustazam,https://play-lh.googleusercontent.com/a/ACg8ocKeM8eQElXx7ScTalT_xl0wUDIHwNU6Yjk3m5_HtOHmqPhjbA=mo,"Pemesanan tiket nonton jadi lebih mudah, terimakasih aplikasi TIX ID",5,0,2.3.0,2023-05-11 06:05:59,"Hi TIX Hunter, terima kasih atas review yang diberikan. Semoga TIX ID bisa menjadi pilihan utama untuk pembelian tiket nonton di jaringan bioskop kesayangan Anda. Jika Anda memiliki pertanyaan lainnya, mohon berkenan untuk menghubungi Customer Service kami melalui email di help@tix.id. Terima kasih/Bagas",2023-05-11 06:08:16,2.3.0
04cc9fd4-446b-4f5a-818d-f77d7094aa7a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,terimakasih aplikasi ini sunggu mempermudah. semoga semakin maju. dan memberi promo lebih banyak lg.,5,0,1.15.1,2019-04-27 05:07:42,,,1.15.1
d221c66d-9ed5-41a9-b492-b384c5f549e5,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Mantap kalau bisa banyak in diskon biar mungkin mantap,5,0,1.9.1,2018-10-31 15:43:13,,,1.9.1
67cfd3f5-450f-4224-9e4a-5e49e634127c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sangat keren mempermudah orang untuk mencari hiburan,5,0,1.17.1,2019-06-06 03:10:46,"Hi TIX Hunter, terima kasih atas review yang diberikan. Semoga TIX ID bisa menjadi pilihan utama Kakak untuk membeli tiket nonton di jaringan bioskop Cinema XXI. Jika Kakak memiliki pertanyaan lainnya, dapat menghubungi Customer Support melalui telepon ke 1500849 atau email help@tix.id ya. Terima kasih. -AR-",2019-06-06 05:05:16,1.17.1
1a86e95a-ac45-440f-a6fc-56b77d5c6526,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"cepat, aman tnpa ribet dan bnyk promo tersedia",5,0,1.17.1,2019-04-30 03:15:29,"Hi TIX Hunter, terima kasih atas review yang diberikan. Semoga TIX ID bisa menjadi pilihan utama Kakak untuk membeli tiket nonton di jaringan bioskop Cinema XXI. Jika Kakak memiliki pertanyaan lainnya, dapat menghubungi Customer Support melalui telepon ke 1500849 atau email help@tix.id ya. Terima kasih. -AR-",2019-05-01 02:18:53,1.17.1
68a7ed33-c233-4f07-9d61-121958fecd2d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sangat memudahkan dalam pesen tiket dan diskon yaa luar biasaaa,5,0,1.14.0,2019-02-24 07:13:56,,,1.14.0
9605ecf5-19de-4969-b4ff-4babb2ea2008,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Awal order dibatalkan lalu direfund... Tiba"" ordernya berhasil tanpa sepengetahuan saya.. apa-apaan ini. Sangat merugikan .",1,0,1.18.5,2019-08-19 02:20:44,"Hi TIX Hunter, mohon maaf atas ketidaknyamanannya, karena trafik pemesanan diaplikasi TIX ID sedang tinggi sehingga menyebabkan transaksi yang sedang dalam proses statusnya gagal ataupun refund/pengembalian saldo. Jika Kakak nanti memiliki kendala lainnya, dapat menghubungi Customer Support melalui telepon ke 1500849 atau email help@tix.id ya, a...",2019-08-29 08:50:59,1.18.5
7d2528d8-0fd0-4d74-be8b-308ec2809f2c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sangat bermanfaat buat yang baru donlot nih kode nya masukin supaya sama2 dpt voucher kita.. 4HN4FP,5,0,1.8.1,2018-09-30 00:47:20,,,1.8.1
01f8d000-e8c8-471d-8b7a-ccda9c45c266,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,semoga g ada yang banyak memakai apk ini sehingga g perlu antri lagi hehehehe,5,0,1.15.1,2019-03-02 09:16:58,,,1.15.1
f5fec59b-987f-44ee-a891-1ea5b3b7dfab,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"aplikasi sangat membantu, jadi tidak perlu repot ngantri tiket",5,0,1.15.1,2019-03-07 02:53:43,,,1.15.1
5c2b15d6-984d-418e-990c-3ca617661aa8,febry ortega,https://play-lh.googleusercontent.com/a-/ALV-UjVvPFnQsRaDGC6EYhQvblaRJUmCIK0kuXL9HDSUB-gPzqGYHJ4T3g,User interfacenya mudah banget di pahami,5,0,1.27.1,2022-07-02 07:49:51,"Hi TIX Hunter, terima kasih atas review yang diberikan. Semoga TIX ID bisa menjadi pilihan utama untuk pembelian tiket nonton di jaringan bioskop kesayangan Anda. Jika Anda memiliki pertanyaan lainnya, mohon berkenan untuk menghubungi Customer Service kami melalui email di help@tix.id. Terima kasih/Bagas",2022-07-02 07:51:53,1.27.1
adf5642d-87c4-42e4-8f28-0ab1a33124a8,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Aplikasi sangat membantu ,good lah lebih irit klo mau nnton karna sy hobi nntn 😀",5,0,1.8.1,2018-09-29 12:31:57,,,1.8.1
1df9e2ac-e328-4373-822a-b3ba0768c8a8,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"setelah memakai aplikasi ini, berasa lebih mudah membeli tiketnya.",5,0,1.18.0,2019-06-10 07:05:15,"Hi TIX Hunter, terima kasih atas review yang diberikan. Semoga TIX ID bisa menjadi pilihan utama Kakak untuk membeli tiket nonton di jaringan bioskop Cinema XXI. Jika Kakak memiliki pertanyaan lainnya, dapat menghubungi Customer Support melalui telepon ke 1500849 atau email help@tix.id ya. Terima kasih. -TM-",2019-06-10 07:28:44,1.18.0
8b75ab7d-98b5-41f5-8c5f-b31070a7a2a7,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Syuukaa bgte aplikasi ini utk saya penggemar film2 apalagi klo bs top up di alfamart atw indomart makin cinta .bnyk promo nya pula pokoknya Top Tix id.,5,0,,2018-09-29 05:33:23,,,
54434ca3-f630-47a2-a2e6-3cb1e0b6366a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sangat kurang memuaskan . Aplikasinya sering mengalami masalah,3,1,1.18.5,2019-10-07 10:49:40,"Hi TIX Hunter, terima kasih atas review Anda dan kami mohon maaf atas ketidaknyamanan yang terjadi. Mohon berkenan mengirimkan info lengkapnya dengan menghubungi customer service kami melalui email di help@tix.id atau telepon di 1500849. Terima kasih. -AR-",2019-10-11 11:12:51,1.18.5
b7df87b5-db93-4591-bccc-40f537e305c8,iif iftiroh,https://play-lh.googleusercontent.com/a-/ALV-UjVWUhGqQhEwrdudv_WPdOZQhQylMbQ6zwOcrRVaxm0wHkvxRuB3,"bagus sih, tapi tidak bisa pilih tanggal sesuai keinginan, hanya bisa di tanggal yg sama saja",4,0,1.27.0,2022-05-11 01:50:36,"Hi TIX Hunter, terima kasih atas review yang diberikan. Semoga TIX ID bisa menjadi pilihan utama untuk pembelian tiket nonton di jaringan bioskop kesayangan Anda. Jika Anda memiliki pertanyaan lainnya, mohon berkenan untuk menghubungi Customer Service kami melalui email di help@tix.id. Terima kasih/Rina",2022-05-11 06:43:32,1.27.0
72ddf005-d588-47bf-9f25-b52cee3859b1,Mia Amalia,https://play-lh.googleusercontent.com/a-/ALV-UjVyqzh30QiJpjXJVfCc5PKLgCiDFeHXbaOMbMbpoc6770TmyB4F,Aplikasi yg sangat membantu. Bisa beli tiket bioskop tanpa antri.,5,0,1.26.1,2021-12-20 23:08:24,"Hi TIX Hunter, terima kasih atas _review_ yang diberikan. Semoga TIX ID bisa menjadi pilihan utama untuk pembelian tiket nonton di jaringan bioskop kesayangan Anda. Jika Anda memiliki pertanyaan lainnya, mohon berkenan untuk menghubungi Customer Service kami melalui email di help@tix.id. Terima kasih/Bella",2021-12-21 02:26:49,1.26.1
b481ea2b-c68f-4715-becd-ca3b355d26ba,Juwita Andiani,https://play-lh.googleusercontent.com/a/ACg8ocLupQrd0ELVjSxctaK5UKjPFCqtcekF_YtTLxYFzK_hHBKurg=mo,Sangat memuaskan dan memudahkan sekali buat mendapatkan tiket👍,5,0,1.27.0,2022-05-15 08:57:08,"Hi TIX Hunter, terima kasih atas review yang diberikan. Semoga TIX ID bisa menjadi pilihan utama untuk pembelian tiket nonton di jaringan bioskop kesayangan Anda. Jika Anda memiliki pertanyaan lainnya, mohon berkenan untuk menghubungi Customer Service kami melalui email di help@tix.id. Terima kasih/Bagas",2022-05-15 11:00:46,1.27.0
81687219-e242-441b-becf-c64bf691626f,hartati.chiko•,https://play-lh.googleusercontent.com/a-/ALV-UjWcc1Cb9EHs0D0xVTcsLXl-sHdOY9Mjzm6AKJBONAvi1I9CiuFnHQ,mau pasang apk udh nyoba brkli2mlh gbsa hm,2,0,,2025-04-09 17:28:06,"Hi TIX Hunter, terima kasih atas review Anda dan kami mohon maaf atas ketidaknyamanan yang terjadi. Mohon berkenan mengirimkan info lengkapnya dengan menghubungi customer service kami melalui email di help@tix.id. Terima kasih/Miko",2025-04-10 05:04:22,
88c11b16-f910-482a-a142-9c02eeed09fd,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,banyak diskonannya.. lebih mudah pesan tiket bioskop tanpa susah2 ngantri dan tanpa takut kehabisan tiket 😍,5,0,1.18.0,2019-06-27 03:03:30,"Hi TIX Hunter, terima kasih atas review yang diberikan. Semoga TIX ID bisa menjadi pilihan utama Kakak untuk membeli tiket nonton di jaringan bioskop Cinema XXI. Jika Kakak memiliki pertanyaan lainnya, dapat menghubungi Customer Support melalui telepon ke 1500849 atau email help@tix.id ya. Terima kasih. -AR-",2019-06-27 08:42:58,1.18.0
3db7b9aa-1bbb-4760-93cd-c0d014c89071,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"kecewa banget. udah pesen, transfer dan dapet tiket sm no. boking, trus aku berangkat ke 21 eh pas mau cetak tiket ada pemberitahuan refund dr tix.id. MENGECEWAKAN SEKALI HUUUUUU",1,1,1.18.5,2019-08-18 09:04:08,"Hi TIX Hunter, mohon maaf atas ketidaknyamanannya, karena trafik pemesanan diaplikasi TIX ID sedang tinggi sehingga menyebabkan transaksi yang sedang dalam proses statusnya gagal ataupun refund/pengembalian saldo. Jika Kakak nanti memiliki kendala lainnya, dapat menghubungi Customer Support melalui telepon ke 1500849 atau email help@tix.id ya, a...",2019-08-29 10:09:26,1.18.5
8fc6a948-24cd-4431-a574-241bfecb5b8d,apip COYS,https://play-lh.googleusercontent.com/a-/ALV-UjVrtKR4ur48EyrMoQqNU3tOBILPDYsnq2u1V8Qz7T50_9sNY9U,Sangat tepat guna namun utk pembayaran di perbanyak lagi,4,0,1.25.0,2021-11-21 04:45:33,"Hi TIX Hunter, terima kasih atas review & saran yang diberikan. tentunya akan menjadi pertimbangan kami kedepannya. Semoga TIX ID bisa menjadi pilihan utama untuk pembelian tiket nonton di bioskop kesayangan Anda. Jika Anda memiliki pertanyaan lainnya, mohon berkenan untuk menghubung kami melalui email di help@tix.id. Terima kasih/Rina",2021-11-21 04:53:47,1.25.0
5ebbf5ad-154f-4e92-af7f-e413dee608ca,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sangat membantu dan bisa nonton bioskop dengan separuh harga hehehehe,5,0,1.17.1,2019-04-28 03:10:15,,,1.17.1
b7c251f0-79b7-4fbb-9da5-667404211e1d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sangat membantu operasional dalam membantu dan mengelola sistem antrian,5,0,1.18.0,2019-06-07 07:27:01,"Hi TIX Hunter, terima kasih atas review yang diberikan. Semoga TIX ID bisa menjadi pilihan utama Kakak untuk membeli tiket nonton di jaringan bioskop Cinema XXI. Jika Kakak memiliki pertanyaan lainnya, dapat menghubungi Customer Support melalui telepon ke 1500849 atau email help@tix.id ya. Terima kasih. -SF-",2019-06-07 07:30:04,1.18.0
00191d36-5171-4e92-9970-5b356b71903f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Kalau ga sanggup untuk event 11.11 jngan di paksain masa bsa down ini aplikasi... Kesal gw sama ini tix..,2,0,1.10.0,2018-11-11 05:37:16,,,1.10.0
ece14981-92fc-4503-bc1b-1933e2d4fa59,Filixx,https://play-lh.googleusercontent.com/a-/ALV-UjUYpGYsFP9elznEF3me9-7ChtoIj6KqkYQLYEJN1_gq9A9zlTUb,Suka bngt sama app ini sangat membantu untuk pesan tiket film,5,0,2.3.0,2023-03-05 02:36:13,"Hi TIX Hunter, terima kasih atas _review_ yang diberikan. Semoga TIX ID bisa menjadi pilihan utama untuk pembelian tiket nonton di jaringan bioskop kesayangan Anda. Jika Anda memiliki pertanyaan lainnya, mohon berkenan untuk menghubungi Customer Service kami melalui email di help@tix.id. Terima kasih / Bella",2023-03-05 04:22:59,2.3.0
88676c9d-8165-49d4-b2c7-f80ef500d20a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,memudahkan buat beli tiket nonton tanpa harus antri dan bisa milih tempat duduk lebih awal,5,0,1.15.1,2019-04-17 13:59:57,"Hi TIX Hunter, terima kasih atas review yang diberikan. Semoga TIX ID bisa menjadi pilihan utama Kakak untuk membeli tiket nonton di jaringan bioskop Cinema XXI. Jika Kakak memiliki pertanyaan lainnya, dapat menghubungi Customer Support melalui telepon ke 1500849 atau email help@tix.id ya. Terima kasih. -TM-",2019-04-18 11:38:45,1.15.1
a6cccb99-ef79-46c4-80c9-6a093bd6cb62,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"suka karna banyak info tentang film, dan promo discount.",5,0,1.15.1,2019-04-24 10:10:59,"Hi TIX Hunter, terima kasih atas review yang diberikan. Semoga TIX ID bisa menjadi pilihan utama Kakak untuk membeli tiket nonton di jaringan bioskop Cinema XXI. Jika Kakak memiliki pertanyaan lainnya, dapat menghubungi Customer Support melalui telepon ke 1500849 atau email help@tix.id ya. Terima kasih. -AR-",2019-04-24 10:09:26,1.15.1
d93f6963-175a-4590-b2a4-62b8471bb6ce,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Kenapa sih mau beli tiket gabisa terus sebel !!! Gausah ada aja app nya !! Gajelas ih,2,0,1.14.0,2019-03-01 19:39:36,,,1.14.0
0002debf-feb4-4714-a021-1edfe9668b86,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Sangat sangat membantu, ga perlu ribet rebutan tiket skr",5,0,1.19.4,2020-01-25 06:01:09,"Hi TIX Hunter, terima kasih atas detail _review_ yang diberikan. Semoga TIX ID bisa menjadi pilihan utama untuk pembelian tiket nonton di jaringan bioskop kesayangan Kakak. Jika Kakak memiliki pertanyaan lainnya, mohon berkenan untuk menghubungi Customer Service kami melalui telepon ke 1500849 atau email help@tix.id. Terima kasih. -TM-",2020-01-25 06:10:46,1.19.4
788397e6-4ebb-4a87-8b05-0d0398ccecf7,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Lebih mudah, tidak perlu mengantri dan ada diskonnya 😆",5,0,1.18.5,2019-09-09 06:55:16,"Hi TIX Hunter, terima kasih atas detail _review_ yang diberikan. Semoga TIX ID bisa menjadi pilihan utama untuk pembelian tiket nonton di jaringan bioskop kesayangan Anda. Jika Anda memiliki pertanyaan lainnya, mohon berkenan untuk menghubungi Customer Service kami melalui telepon ke 1500849 atau email help@tix.id. Terima kasih. -TM-",2019-09-09 10:50:47,1.18.5
3f6cb876-4b74-4e82-a13a-ca10fcaa8ffd,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"bagus tapi saran min top up nya tambahin lewat BNI dong, thanks...",5,0,1.8.2,2018-10-14 11:05:05,,,1.8.2
385eb436-cd9a-4f11-948e-47177ff09769,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,aplikasi jelek..saya kecewa sring gagal beli tiket...buat apa ada promo klo sering refund,1,0,1.18.2,2019-07-07 07:22:32,"Hi TIX Hunter, mohon maaf atas kendalanya, dikarenakan trafic pemesanan tiket yang sedang tinggi sehingga transaksi yang dilakukan mengalami kendala yaitu membutuhkan waktu proses menunggu kursi, tidak menerima kode booking atau direfund. Jika Kakak memiliki pertanyaan atau kendala, dapat menghubungi Customer Support melalui telepon di 1500849 a...",2019-07-10 13:31:54,1.18.2
96ba0a30-b062-45e2-8222-87a1ce6e013a,Brother Squad,https://play-lh.googleusercontent.com/a/ACg8ocIiDBXBkcxPiL8ZrdIBPCyOfg6NruSKcrpT1tlCCLytnNLm4g=mo,Udah duluan mesen tiket malah tetep gak bisa kenapa ini apk malah jadi lemot pusing taeee,1,0,,2022-05-09 02:10:35,"Hi TIX Hunter, kami mohon maaf atas ketidaknyamanan yang Anda alami. Mohon berkenan mengirimkan detailnya kepada kami melalui email di help@tix.id. Terima kasih / Bella",2022-05-10 04:02:54,
b6d1df02-2a79-4ae3-a35a-e664f772fbce,gregoriusroy gantang,https://play-lh.googleusercontent.com/a-/ALV-UjWgD_PPaooPjwTL5doCBo3p0ozoLRMAQrkODR0_shx1rqI8dcc,Mempermudah untuk memilih waktu dan jam nonton,5,0,,2023-08-28 06:15:39,"Hi TIX Hunter, terima kasih atas review yang diberikan. Semoga TIX ID bisa menjadi pilihan utama untuk pembelian tiket nonton di jaringan bioskop kesayangan Anda. Jika Anda memiliki pertanyaan lainnya, mohon berkenan untuk menghubungi Customer Service kami melalui email di help@tix.id. Terima kasih/Bagas",2023-08-28 06:18:48,
d1089e72-f7c5-4881-89b4-e1aaea26735b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,suka walaupun proses penyelesaian transaksinya kadang sangat lama,5,0,1.16.0,2019-04-19 08:05:05,"Hi TIX Hunter, terima kasih atas review yang diberikan. Semoga TIX ID bisa menjadi pilihan utama Kakak untuk membeli tiket nonton di jaringan bioskop Cinema XXI. Jika Kakak memiliki pertanyaan lainnya, dapat menghubungi Customer Support melalui telepon ke 1500849 atau email help@tix.id ya. Terima kasih. -TM-",2019-04-19 10:22:42,1.16.0
ce1ff4ed-26eb-4ea6-a309-dc0e4743b616,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Pesanan tepat waktu jadi gak ribet dan perlu antri,5,0,1.19.4,2019-12-21 06:53:39,"Hi TIX Hunter, terima kasih atas detail _review_ yang diberikan. Semoga TIX ID bisa menjadi pilihan utama untuk pembelian tiket nonton di jaringan bioskop kesayangan Kakak. Jika Kakak memiliki pertanyaan lainnya, mohon berkenan untuk menghubungi Customer Service kami melalui telepon ke 1500849 atau email help@tix.id. Terima kasih.-HA-",2019-12-21 07:31:01,1.19.4
5673468f-0d2a-4431-a04c-caf742ae8d8f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sejak punya tix id mau pesan tiket jadi gampang dan mudah. sering sering promo juga yah,5,0,,2019-01-09 15:54:42,,,
5b54465e-4c56-491a-9103-1305bd8501f7,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Pilihan bioskop yg lebih lengkap, biaya administrasi lebih murah dibandingkan aplikasi serupa",5,0,1.19.3,2019-11-23 15:04:45,"Hi TIX Hunter, terima kasih atas detail _review_ yang diberikan. Semoga TIX ID bisa menjadi pilihan utama untuk pembelian tiket nonton di jaringan bioskop kesayangan Kakak. Jika Kakak memiliki pertanyaan lainnya, mohon berkenan untuk menghubungi Customer Service kami melalui telepon ke 1500849 atau email help@tix.id. Terima kasih. -TM-",2019-11-24 00:47:39,1.19.3
